UF_ESCOLA,ESFERA_GOVERNO,MUNICIPIO_ESCOLA,LOCALIZACAO_ESCOLA,NOME_ESCOLA,ALUNADO,TOTAL_RECEBIDO_ADESAO
BA,Municipal,CATU,Rural,ESCOLA MUNICIPAL ADELIA MATA,40,"13,560.00"
BA,Municipal,CATU,Rural,ESCOLA MUNICIPAL AMELIA FERREIRA TEIXEIRA,65,"24,015.00"
BA,Municipal,CATU,Urbana,ESCOLA MUNICIPAL ANNA RIBEIRO DE ARAUJO GOES BITENCOURT,69,"16,395.00"
BA,Municipal,CATU,Rural,ESCOLA MUNICIPAL ARLINDO RIBEIRO DE ALMEIDA,95,"24,090.00"
BA,Municipal,CATU,Rural,ESCOLA MUNICIPAL CICERO REIS,40,"13,560.00"
BA,Municipal,CATU,Urbana,ESCOLA MUNICIPAL DEP LUIS EDUARDO MAGALHAES,80,"16,560.00"
BA,Municipal,CATU,Urbana,ESCOLA MUNICIPAL DESª MARIA GABRIELA SAMPAIO SEIXAS,100,"21,180.00"
BA,Municipal,CATU,Rural,ESCOLA MUNICIPAL DR DILSON AGUIAR,38,"13,530.00"
BA,Municipal,CATU,Rural,ESCOLA MUNICIPAL DR JAIRO AZI,53,"10,413.00"
BA,Municipal,CATU,Rural,ESCOLA MUNICIPAL DR ROMULO GALVAO,65,"24,015.00"
BA,Municipal,CATU,Urbana,ESCOLA MUNICIPAL FRANCISCO XAVIER RIBEIRO,100,"21,180.00"
BA,Municipal,CATU,Rural,ESCOLA MUNICIPAL GEMINIANA SOUZA ASSUNCAO,94,"30,930.00"
BA,Municipal,CATU,Urbana,ESCOLA MUNICIPAL GILBERTO ALVES DE ARAUJO,120,"23,880.00"
BA,Municipal,CATU,Urbana,ESCOLA MUNICIPAL GILBERTO DA MATA,100,"21,180.00"
BA,Municipal,CATU,Rural,ESCOLA MUNICIPAL JOAO RIBEIRO,35,"13,485.00"
BA,Municipal,CATU,Rural,ESCOLA MUNICIPAL JOSE DE ARAUJO LIMA,60,"17,460.00"
BA,Municipal,CATU,Urbana,ESCOLA MUNICIPAL MARIA SA BARRETO DE FREITAS,80,"11,775.00"
BA,Municipal,CATU,Urbana,ESCOLA MUNICIPAL NILTON ALVES DE ALMEIDA,62,"16,290.00"
BA,Municipal,CATU,Urbana,ESCOLA MUNICIPAL PROFª HELENA DE ARAUJO LIMA,100,"16,560.00"
BA,Municipal,CATU,Urbana,ESCOLA MUNICIPAL PROFESSOR JECELINO JOSE NOGUEIRA,100,"21,180.00"
BA,Municipal,CATU,Urbana,ESCOLA MUNICIPAL PROF JORGE LUIS FERREIRA TEIXEIRA,80,"16,560.00"
BA,Municipal,CATU,Rural,ESCOLA MUNICIPAL SAO JOSE,43,"17,205.00"
BA,Municipal,CATU,Urbana,ESCOLA MUNICIPAL THEMISTOCLES CEZAR GOES,100,"21,180.00"
BA,Municipal,CATU,Urbana,ESCOLA PROFESSOR RAIMUNDO MATA,80,"11,940.00"
BA,Municipal,CATURAMA,Rural,CENTRO EDUCACIONAL SANTO ANTONIO,85,"6,035.00"
BA,Municipal,CATURAMA,Rural,ESC0LA MUNICIPAL SERGIO CARNEIRO,86,"6,018.00"
BA,Municipal,CATURAMA,Urbana,ESC MARIA AVELINA OLIVEIRA SOUSA,125,"9,585.00"
BA,Municipal,CATURAMA,Rural,ESC MUL JOSE CARLOS MARQUES,68,"8,020.00"
BA,Municipal,CATURAMA,Rural,ESCOLA JAIME VIEIRA LIMA,60,"3,636.00"
BA,Municipal,CATURAMA,Rural,ESCOLA MUL ISAC JOSE DA SILVA,26,"3,970.00"
BA,Municipal,CATURAMA,Rural,ESCOLA MUNICIPAL LAGOA DA CRUZ,85,"6,050.00"
BA,Municipal,CATURAMA,Urbana,ESC PROF JOAQUIM A MENDONCA,100,"4,140.00"
BA,Municipal,CHORROCHO,Urbana,COL MUL SR DO BONFIM,200,"24,264.00"
BA,Municipal,CHORROCHO,Rural,ESCOLA MUNICIPAL BENTO FREIRE DE SOUZA,320,"94,080.00"
BA,Municipal,CHORROCHO,Urbana,GRUPO ESCOLAR LAURO DE FREITAS,100,"21,180.00"
BA,Municipal,CICERO DANTAS,Urbana,COLEGIO MUNICIPAL MONSENHOR GALVAO,800,"95,904.00"
BA,Municipal,CICERO DANTAS,Rural,ESCOLA MUNICIPAL PROFESSORA EDILEUZA CARVALHO DOS SANTOS SIL,100,"31,020.00"
BA,Municipal,CICERO DANTAS,Rural,NEFMCOLEGIO MUNICIPAL JOAO NOBERTO DOS SANTOS POLO EDUCACION,80,"14,544.00"
BA,Municipal,CICERO DANTAS,Rural,NEFMCOLEGIO MUNICIPAL MARINHO GOMES DE OLIVEIRA,100,"31,020.00"
BA,Municipal,CICERO DANTAS,Rural,NEIEFCOLEGIO MUL MANOEL VIEIRA DE ANDRADE POLO EDUCACIONAL I,80,"24,240.00"
BA,Municipal,CICERO DANTAS,Rural,NEIEF COLEGIO MUNICIPAL DR DANTAS JUNIOR POLO EDUCACIONAL VI,100,"24,165.00"
BA,Municipal,CICERO DANTAS,Rural,NEIEF COLEGIO MUNICIPAL FELIPE NERY DOS SANTOS POLO EDUCACIO,100,"31,020.00"
BA,Municipal,CICERO DANTAS,Rural,NEIEF COLEGIO MUNICIPAL JOSE C DA SILVA POLO EDUCACIONAL VI,143,"45,345.00"
BA,Municipal,CICERO DANTAS,Rural,NEIEFCOLEGIO MUNICIPAL MADRE MARIA LINA POLO EDUCACIONAL V,80,"24,240.00"
BA,Municipal,CICERO DANTAS,Rural,NEIEF COLEGIO MUNICIPAL OTAVIO NUNES POLO EDUCACIONAL VII,38,"13,530.00"
BA,Municipal,CICERO DANTAS,Rural,NEIEFESC MUL PROFA LAURENTINA IGNES DE CASTRO POLO EDUCACION,100,"31,020.00"
BA,Municipal,CICERO DANTAS,Rural,NEIEFESC MUNICIPAL DEP ACCIOLY VIEIRA POLO EDUCACIONAL XVI,100,"31,020.00"
BA,Municipal,CICERO DANTAS,Urbana,NEIEF ESCOLA MUNICIPAL JOAO SOUZA GOUVEIA POLO EDUCACIONAL X,100,"21,180.00"
BA,Municipal,CICERO DANTAS,Urbana,NEIEFESCOLA MUNICIPAL PROFESSORA RAIMUNDA NEVES AGUIAR POLO,260,"52,380.00"
BA,Municipal,CICERO DANTAS,Urbana,NUCLEO DE ED INF E ENS FUND ESC MUL PROF DOMINGOS ALEXANDRIN,55,"11,865.00"
BA,Municipal,COARACI,Urbana,CENTRO EDUCACIONAL DE COARACI,400,"71,595.00"
BA,Municipal,COARACI,Urbana,CENTRO EDUCACIONAL JAIME PEREIRA DA SILVA,70,"16,410.00"
BA,Municipal,COARACI,Urbana,COLEGIO MUNICIPAL DE COARACI,500,"95,415.00"
BA,Municipal,COARACI,Urbana,ESCOLA INAJA DOREA,80,"16,560.00"
BA,Municipal,COARACI,Urbana,ESCOLA INES SOARES BRANDAO,100,"21,180.00"
BA,Municipal,COARACI,Urbana,ESCOLA JARIO DE ARAUJO GOES,90,"19,110.00"
BA,Municipal,COARACI,Rural,ESCOLA JERONIMO JASMINEIRO DE SANTANA,29,"10,515.00"
BA,Municipal,COARACI,Urbana,ESCOLA JOAO MENDES DA COSTA,81,"18,975.00"
BA,Municipal,COARACI,Urbana,ESCOLA JORGE VIANA,150,"31,050.00"
BA,Municipal,COARACI,Urbana,ESCOLA LIGIA FIALHO,150,"18,630.00"
BA,Municipal,COARACI,Urbana,ESCOLA MARIA BARRETO SANTIAGO,160,"19,872.00"
BA,Municipal,COARACI,Urbana,ESCOLA RICARDO JOSE DOS SANTOS,33,"9,135.00"
BA,Municipal,COARACI,Urbana,ESCOLA ROTARY DE COARACI,80,"16,560.00"
BA,Municipal,COARACI,Urbana,ESCOLA WALDOMIRO REBELLO,100,"21,180.00"
BA,Estadual,CONCEICAO DA FEIRA,Urbana,EE - ESCOLA HERLIO MASCARENHAS CARDOSO,240,"40,290.00"
BA,Estadual,CONCEICAO DO ALMEIDA,Urbana,EE - COLEGIO ESTADUAL MANDINHO DE SOUZA ALMEIDA,378,"45,738.00"
BA,Municipal,CONCEICAO DO ALMEIDA,Rural,ESC ALMERINDA A MAGALHAES,84,"16,740.00"
BA,Municipal,CONCEICAO DO ALMEIDA,Urbana,ESC DR DJALMA ROCHA GALVAO,267,"33,015.00"
BA,Municipal,CONCEICAO DO ALMEIDA,Rural,ESC DR DJALMA ROCHA GALVAO,33,"13,455.00"
BA,Municipal,CONCEICAO DO ALMEIDA,Urbana,ESC DR JOSE JOAQUIM DE ALMEIDA,97,"21,135.00"
BA,Municipal,CONCEICAO DO ALMEIDA,Rural,ESC LAURENTINO MASTIQUE,62,"23,970.00"
BA,Municipal,CONCEICAO DO ALMEIDA,Rural,ESC MARIA AMELIA CONI MOURA,38,"13,530.00"
BA,Municipal,CONCEICAO DO ALMEIDA,Rural,ESC NICOLAU DE CONI,45,"17,235.00"
BA,Municipal,CONCEICAO DO ALMEIDA,Urbana,ESCOLA MARIA CONI CALDAS SANTOS,53,"11,835.00"
BA,Municipal,CONCEICAO DO ALMEIDA,Rural,ESC PADRE CORNELIO,32,"13,440.00"
BA,Municipal,CONCEICAO DO ALMEIDA,Urbana,ESC PROF ALICE CAMPOS LIMA,135,"19,035.00"
BA,Municipal,CONCEICAO DO ALMEIDA,Urbana,ESC PROFA NILZA CALDAS DE CARVALHO,122,"19,005.00"
BA,Municipal,CONCEICAO DO COITE,Urbana,EE - COLEGIO ESTADUAL ALMIR PASSOS,100,"21,180.00"
BA,Estadual,CONCEICAO DO COITE,Urbana,EE - COLEGIO ESTADUAL ANTONIO BAHIA,150,"31,050.00"
BA,Estadual,CONCEICAO DO COITE,Rural,EE - COLEGIO ESTADUAL DE BANDIACU - POV DE BANDIACU,60,"17,460.00"
BA,Estadual,CONCEICAO DO COITE,Rural,EE - COLEGIO ESTADUAL DUQUE DE CAXIAS - DIST DE AROEIRA,80,"14,544.00"
BA,Estadual,CONCEICAO DO COITE,Urbana,EE - COLEGIO ESTADUAL DURVAL DA SILVA PINTO,45,"11,715.00"
BA,Estadual,CONCEICAO DO COITE,Rural,EE - COLEGIO ESTADUAL HAMILTON RIOS DE ARAUJO POV DE SAO JOAO,180,"52,380.00"
BA,Estadual,CONCEICAO DO COITE,Rural,EE - COLEGIO ESTADUAL JOSE FERREIRA DE OLIVEIRA - DIST DE SALGADOLIA,220,"39,564.00"
BA,Estadual,CONCEICAO DO COITE,Rural,EE - COLEGIO ESTADUAL RIO BRANCO - DIST DE JUAZERINHO,100,"31,020.00"
BA,Estadual,CONCEICAO DO COITE,Urbana,EE - COLEGIO ESTADUAL YEDA BARRADAS CARNEIRO,120,"14,328.00"
BA,Estadual,CONCEICAO DO COITE,Rural,EE - ESCOLA ESTADUAL JOAO CARNEIRO - POV VILA DO CARNEIRO,165,"31,293.00"
BA,Municipal,CONCEICAO DO COITE,Rural,ESCOLA ALIPIO CERQUEIRA DA SILVA,40,"13,560.00"
BA,Municipal,CONCEICAO DO COITE,Rural,ESCOLA AMADO JOAO DA SILVA,40,"4,040.00"
BA,Municipal,CONCEICAO DO COITE,Rural,ESCOLA AMANCIO PEREIRA DA SILVA,40,"13,560.00"
BA,Municipal,CONCEICAO DO COITE,Rural,ESCOLA ANISIO SOUZA PINTO,40,"13,560.00"
BA,Municipal,CONCEICAO DO COITE,Rural,ESCOLA ANTONIO NUNES GORDIANO FILHO,40,"13,560.00"
BA,Municipal,CONCEICAO DO COITE,Rural,ESCOLA ANTONIO RIBEIRO DE ALMEIDA,65,"24,015.00"
BA,Municipal,CONCEICAO DO COITE,Rural,ESCOLA ANTONIO SERGIO BARRADAS CARNEIRO,100,"31,020.00"
BA,Municipal,CONCEICAO DO COITE,Rural,ESCOLA ARLINDO JOSE DE LIMA,95,"18,567.00"
BA,Municipal,CONCEICAO DO COITE,Rural,ESCOLA ARLINDO OLIMPIO DA SILVA,40,"13,560.00"
BA,Municipal,CONCEICAO DO COITE,Rural,ESCOLA AUTO BARBOSA,32,"8,064.00"
BA,Municipal,CONCEICAO DO COITE,Urbana,ESCOLA CASA DA CRIANCA MENINO JESUS,40,"9,240.00"
BA,Municipal,CONCEICAO DO COITE,Rural,ESCOLA CYPRIANA DE OLIVEIRA,40,"13,560.00"
BA,Municipal,CONCEICAO DO COITE,Rural,ESCOLA DANIEL SILVA,40,"13,560.00"
BA,Municipal,CONCEICAO DO COITE,Rural,ESCOLA DE 1 GRAU ANA MARIA PASSOS DE ARAUJO,80,"24,240.00"
BA,Municipal,CONCEICAO DO COITE,Urbana,ESCOLA DE 1º GRAU ANA RIOS DE ARAUJO,40,"2,760.00"
BA,Municipal,CONCEICAO DO COITE,Rural,ESCOLA DOMITILA CARLOS MORAIS,62,"23,970.00"
BA,Municipal,CONCEICAO DO COITE,Rural,ESCOLA DUQUE DE CAXIAS,80,"17,400.00"
BA,Municipal,CONCEICAO DO COITE,Urbana,ESCOLA EDUCANDARIO BATISTA,100,"16,335.00"
BA,Municipal,CONCEICAO DO COITE,Urbana,ESCOLA ELVIRA MOTA PINTO,95,"16,470.00"
BA,Municipal,CONCEICAO DO COITE,Rural,ESCOLA EMIDIO LIMA,40,"13,560.00"
BA,Municipal,CONCEICAO DO COITE,Urbana,ESCOLA EUSTORGIO PINTO RESEDA,40,"2,760.00"
BA,Municipal,CONCEICAO DO COITE,Rural,ESCOLA FRANCISCO APOLONIO FERREIRA,20,"6,780.00"
BA,Municipal,CONCEICAO DO COITE,Rural,ESCOLA JOAO BATISTA MORAIS FILHO,40,"13,560.00"
BA,Municipal,CONCEICAO DO COITE,Urbana,ESCOLA JOAO PAULO FRAGOSO,80,"9,936.00"
BA,Municipal,CONCEICAO DO COITE,Rural,ESCOLA JOAO RODRIGUES DA SILVA,40,"13,560.00"
BA,Municipal,CONCEICAO DO COITE,Rural,ESCOLA JOSE LAUDELINO DE OLIVEIRA,42,"17,190.00"
BA,Municipal,CONCEICAO DO COITE,Rural,ESCOLA JOSE LOPES ARAUJO,100,"31,020.00"
BA,Municipal,CONCEICAO DO COITE,Rural,ESCOLA LEANDRO GONCALVES DA SILVA,62,"23,970.00"
BA,Municipal,CONCEICAO DO COITE,Rural,ESCOLA LUIS VIANA FILHO,100,"24,075.00"
BA,Municipal,CONCEICAO DO COITE,Rural,ESCOLA MIGUEL COUTO,95,"18,567.00"
BA,Municipal,CONCEICAO DO COITE,Urbana,ESCOLA MINISTRO NEY BRAGA,40,"2,760.00"
BA,Municipal,CONCEICAO DO COITE,Rural,ESCOLA MUNICIPAL PROFESSORA BERTILA ARAUJO CEDRAZ,100,"31,020.00"
BA,Municipal,CONCEICAO DO COITE,Urbana,ESCOLA NOSSA SENHORA DA CONCEICAO,40,"9,240.00"
BA,Municipal,CONCEICAO DO COITE,Rural,ESCOLA PEDRO AMERICO,80,"24,240.00"
BA,Municipal,CONCEICAO DO COITE,Urbana,ESCOLA PROFESSOR SIZENANDO FERREIRA DE SOUZA,40,"9,240.00"
BA,Municipal,CONCEICAO DO COITE,Rural,ESCOLA RAQUEL DE QUEIROZ,63,"23,985.00"
BA,Municipal,CONCEICAO DO COITE,Rural,ESCOLA VASCO DA GAMA,40,"13,560.00"
BA,Municipal,CONCEICAO DO COITE,Rural,ESCOLA ZEFERINO CARNEIRO,50,"17,310.00"
BA,Estadual,CONCEICAO DO JACUIPE,Urbana,EE - ESCOLA PRIMITIVA DE AZEVEDO MORAES,178,"21,474.00"
BA,Municipal,CONCEICAO DO JACUIPE,Urbana,ESCOLA DE 1º GRAU SERGIO CARDOSO,351,"71,505.00"
BA,Municipal,CONCEICAO DO JACUIPE,Urbana,ESCOLA GUSTAVO DUTRA,89,"19,095.00"
BA,Municipal,CONCEICAO DO JACUIPE,Urbana,ESCOLA MARIA ARQUIMINIA DIAS,306,"64,110.00"
BA,Municipal,CONCEICAO DO JACUIPE,Urbana,ESCOLA MUNICIPAL ANTONIO ANTUNES DOS SANTOS,81,"11,760.00"
BA,Municipal,CONCEICAO DO JACUIPE,Urbana,ESCOLA MUNICIPAL ARLINDO FERREIRA,88,"11,895.00"
BA,Municipal,CONCEICAO DO JACUIPE,Urbana,ESCOLA MUNICIPAL JOAO PIMENTEL RIBEIRO,285,"59,475.00"
BA,Municipal,CONCEICAO DO JACUIPE,Urbana,ESCOLA MUNICIPAL NOSSA SENHORA DA CONCEICAO,141,"19,020.00"
BA,Municipal,CONCEICAO DO JACUIPE,Urbana,ESCOLA PROFESSORA MARIA VALONGO DE CARVALHO,120,"23,880.00"
BA,Municipal,CONCEICAO DO JACUIPE,Urbana,ESCOLA SANTA RITA DE CASSIA,34,"9,150.00"
BA,Municipal,CONCEICAO DO JACUIPE,Urbana,GRUPO ESCOLAR BACILDES AZEVEDO MORAES,64,"16,320.00"
BA,Municipal,CONCEICAO DO JACUIPE,Rural,GRUPO ESCOLAR ERNESTINO ROSA SILVA,83,"27,885.00"
BA,Municipal,CONCEICAO DO JACUIPE,Urbana,GRUPO ESCOLAR MUNICIPAL DE PINDOBAS,114,"23,790.00"
BA,Municipal,CONCEICAO DO JACUIPE,Urbana,GRUPO ESCOLAR PROFª LAURA RIBEIRO LOPES,372,"76,140.00"
BA,Municipal,CONCEICAO DO JACUIPE,Urbana,GRUPO ESCOLAR TERTULIANO PEREIRA ROQUE,124,"28,260.00"
BA,Municipal,CONDEUBA,Urbana,COLEGIO MUNICIPAL ALCIDES CORDEIRO,100,"21,180.00"
BA,Municipal,CONDEUBA,Rural,ESCOLA MUNICIPAL ADELMARIO PINHEIRO,173,"31,365.00"
BA,Municipal,CONDEUBA,Rural,ESCOLA MUNICIPAL ANTONIO TERENCIO,80,"24,240.00"
BA,Municipal,CONDEUBA,Rural,ESCOLA MUNICIPAL ARISTIDES CARVALHO,170,"34,650.00"
BA,Municipal,CONDEUBA,Urbana,ESCOLA MUNICIPAL DARIO DE OLIVEIRA LIMA,120,"21,180.00"
BA,Municipal,CONDEUBA,Urbana,ESCOLA MUNICIPAL ELEUTERIO TAVARES,300,"35,820.00"
BA,Municipal,CONDEUBA,Rural,ESCOLA MUNICIPAL JOVINO COUTINHO,100,"31,020.00"
BA,Estadual,CORACAO DE MARIA,Rural,EE - COLEGIO ESTADUAL MARIA JOSE DE LIMA SILVEIRA - DIST DO RETIRO,92,"18,540.00"
BA,Estadual,CORACAO DE MARIA,Urbana,EE - COLEGIO MUNICIPAL MANOEL NOVAIS,300,"35,820.00"
BA,Municipal,CORACAO DE MARIA,Rural,ESC CASTRO ALVES,20,"6,780.00"
BA,Municipal,CORACAO DE MARIA,Rural,ESCOLA CENTRO SOCIAL DE PEDRAS,60,"17,460.00"
BA,Municipal,CORACAO DE MARIA,Rural,ESCOLA DAVID MENDES PEREIRA,300,"87,300.00"
BA,Municipal,CORACAO DE MARIA,Rural,ESCOLA DE 1 GRAU ANTONIO COSTA FERREIRA,80,"24,240.00"
BA,Municipal,CORACAO DE MARIA,Urbana,ESCOLA MUNCIPAL NEUSA MARIA SOUZA DOS SANTOS,120,"23,880.00"
BA,Municipal,CORACAO DE MARIA,Rural,ESCOLA MUNICIPAL IZIDRO BOA,38,"13,530.00"
BA,Municipal,CORACAO DE MARIA,Rural,ESCOLA MUNICIPAL MAXIMO ALVES DE JESUS,40,"13,560.00"
BA,Municipal,CORACAO DE MARIA,Rural,ESCOLA MUNICIPAL PADRE JOSE DE ANCHIETA,40,"13,560.00"
BA,Municipal,CORACAO DE MARIA,Rural,ESCOLA MUNICIPAL PEDRO PEREIRA BORGES,20,"6,780.00"
BA,Municipal,CORACAO DE MARIA,Rural,ESCOLA MUNICIPAL SAO JOAO,20,"6,780.00"
BA,Municipal,CORACAO DE MARIA,Urbana,ESCOLA MUN PEDRO CORREIA DAMASCENO,120,"23,880.00"
BA,Municipal,CORACAO DE MARIA,Rural,ESCOLA SAO FRANCISCO DE ASSIS,40,"13,560.00"
BA,Municipal,CORDEIROS,Urbana,CENTRO DE EDUCACAO MUNICIPAL LINDOLFO CORDEIRO LANDI,80,"11,715.00"
BA,Municipal,CORDEIROS,Urbana,GRUPO ESCOLAR JOAQUIM GONCALVES,100,"21,180.00"
BA,Municipal,CORDEIROS,Urbana,GRUPO ESCOLAR LINDOLFO CORDEIRO LANDI,100,"16,560.00"
BA,Municipal,CORIBE,Urbana,COLEGIO ESTADUAL DEPUTADO JOSE ROCHA - MUNICIPALIZADO,150,"28,275.00"
BA,Municipal,CORIBE,Urbana,COLEGIO ESTADUAL RAULINO QUEIROZ,100,"21,180.00"
BA,Municipal,CORIBE,Rural,ESC 1 GRAU RAIMUNDO LULA TEIXEIRA,100,"24,240.00"
BA,Municipal,CORIBE,Rural,ESC DE 1º GRAU JOAO RIBEIRO DE LIMA,100,"31,020.00"
BA,Municipal,CORIBE,Rural,ESCOLA DE 1º CENTRO AGROPECUARIO DO FORMOSO,80,"24,240.00"
BA,Municipal,CORIBE,Rural,ESCOLA DE 1º GRAU DEPUTADO ANGELO MAGALHAES,100,"24,060.00"
BA,Municipal,CORIBE,Urbana,ESCOLA DE 1º GRAU JOAO BATISTA DE OLIVEIRA SILVA,100,"21,180.00"
BA,Municipal,CORIBE,Rural,ESCOLA MUNICIPAL REUNIDA PP DO FORMOSO,65,"14,409.00"
BA,Municipal,CORIBE,Rural,GRUPO ESCOLAR JOSE DE ALENCAR,90,"27,990.00"
BA,Municipal,CORRENTINA,Urbana,ESCOLA MUNICIPAL ANISIA SILVA MOREIRA,230,"9,906.00"
BA,Municipal,CORRENTINA,Rural,ESCOLA MUNICIPAL DE SAO MANOEL,130,"27,975.00"
BA,Municipal,CORRENTINA,Rural,ESCOLA MUNICIPAL DIVINO ESPIRITO SANTO,150,"10,100.00"
BA,Municipal,CORRENTINA,Urbana,ESCOLA MUNICIPAL DOM JOAO MUNIZ,52,"7,092.00"
BA,Municipal,CORRENTINA,Urbana,ESCOLA MUNICIPAL EDIVALDO MACHADO BOAVENTURA,160,"23,880.00"
BA,Municipal,CORRENTINA,Rural,ESCOLA MUNICIPAL FELIX DE CASTRO E SILVA,80,"14,544.00"
BA,Municipal,CORRENTINA,Urbana,ESCOLA MUNICIPAL IDALINA AVELINA DE CASTRO,150,"31,050.00"
BA,Municipal,CORRENTINA,Rural,ESCOLA MUNICIPAL MANOEL RODRIGUES DOS SANTOS,80,"17,190.00"
BA,Municipal,CORRENTINA,Rural,ESCOLA MUNICIPAL NOSSA SENHORA APARECIDA,160,"29,088.00"
BA,Municipal,CORRENTINA,Rural,ESCOLA MUNICIPAL PALMEIRAS,240,"41,904.00"
BA,Municipal,CORRENTINA,Rural,ESCOLA MUNICIPAL SANTA HELENA,120,"24,090.00"
BA,Municipal,CORRENTINA,Rural,ESCOLA MUNICIPAL SANTO ANTONIO,100,"31,020.00"
BA,Municipal,CORRENTINA,Rural,ESCOLA MUNICIPAL SAO RAFAEL,50,"17,310.00"
BA,Municipal,COTEGIPE,Rural,ESCOLA ESPIRITO SANTO,50,"10,386.00"
BA,Municipal,COTEGIPE,Rural,ESCOLA ESTADUAL DE TAGUA,50,"17,310.00"
BA,Municipal,COTEGIPE,Rural,ESCOLA MUNICIPAL AGUA MINERAL,50,"10,386.00"
BA,Municipal,COTEGIPE,Rural,ESCOLA MUNICIPAL BOA ESPERANCA,40,"8,136.00"
BA,Municipal,COTEGIPE,Rural,ESCOLA MUNICIPAL DOM RICARDO,40,"13,560.00"
BA,Municipal,COTEGIPE,Rural,ESCOLA MUNICIPAL EDUARDO MACIEL,150,"34,920.00"
BA,Municipal,COTEGIPE,Rural,ESCOLA MUNICIPAL FRANCISCO SANTIAGO MAGALHAES,50,"10,386.00"
BA,Municipal,COTEGIPE,Rural,ESCOLA MUNICIPAL FREI JESULINO,20,"6,780.00"
BA,Municipal,COTEGIPE,Rural,ESCOLA MUNICIPAL INDIGENA ATIKUM,20,"4,068.00"
BA,Municipal,COTEGIPE,Rural,ESCOLA MUNICIPAL JOSE BERNADINO DE SANTANA,50,"17,310.00"
BA,Municipal,COTEGIPE,Urbana,ESCOLA MUNICIPAL JOSE PARAGUASSU GUERREIRO,100,"21,180.00"
BA,Municipal,COTEGIPE,Urbana,ESCOLA MUNICIPAL JUVENAL TEIXEIRA MACIEL,50,"11,790.00"
BA,Municipal,COTEGIPE,Rural,ESCOLA MUNICIPAL OTACILIO PRADO,75,"24,165.00"
BA,Municipal,COTEGIPE,Rural,ESCOLA MUNICIPAL RIO GRANDE II,50,"17,310.00"
BA,Municipal,COTEGIPE,Urbana,GINASIO OTACILIO PRADO,50,"11,790.00"
BA,Municipal,COTEGIPE,Urbana,GRUPO ESCOLAR BARAO DE COTEGIPE,40,"9,240.00"
BA,Municipal,CRAVOLANDIA,Urbana,COLEGIO MUNICIPAL DE CRAVOLANDIA,120,"23,880.00"
BA,Municipal,CRAVOLANDIA,Urbana,ESCOLA CASTRO ALVES,50,"11,790.00"
BA,Municipal,CRAVOLANDIA,Rural,ESCOLA MANOEL JOSE DE SOUZA,65,"24,015.00"
BA,Estadual,CRUZ DAS ALMAS,Urbana,CE - COLEGIO ESTADUAL JOSE BATISTA DA FONSECA,120,"23,880.00"
BA,Municipal,CRUZ DAS ALMAS,Rural,COLEGIO MUNICIPAL DE EMBIRA,100,"10,100.00"
BA,Municipal,CRUZ DAS ALMAS,Rural,COLEGIO MUNICIPAL DR RAIMUNDO JEAN CAVALCANTE SILVA,80,"8,080.00"
BA,Estadual,CRUZ DAS ALMAS,Urbana,EE - COLEGIO ESTADUAL DOUTOR LAURO PASSOS,70,"9,846.00"
BA,Municipal,CRUZ DAS ALMAS,Rural,ESCOLA FELIPE TEIXEIRA,80,"8,080.00"
BA,Municipal,CRUZ DAS ALMAS,Urbana,ESCOLA HAMILTON RIBEIRO CERQUEIRA,60,"4,140.00"
BA,Municipal,CRUZ DAS ALMAS,Urbana,ESCOLA HIPOLITO LIMA DE OLIVEIRA,80,"5,520.00"
BA,Municipal,CRUZ DAS ALMAS,Urbana,ESCOLA JOAQUIM MEDEIROS,100,"6,900.00"
BA,Municipal,CRUZ DAS ALMAS,Rural,ESCOLA QUINZE DE JANEIRO,100,"10,100.00"
BA,Municipal,CRUZ DAS ALMAS,Urbana,ESCOLA RECANTO FELIZ,100,"6,900.00"
BA,Municipal,CRUZ DAS ALMAS,Rural,ESCOLA VENANCIO JOSE DE SANTANA,60,"6,060.00"
BA,Municipal,CRUZ DAS ALMAS,Urbana,GRUPO ESCOLAR MARIA PEIXOTO BARBOSA,160,"6,840.00"
BA,Municipal,CURACA,Urbana,COLEGIO MUNICIPAL PROFESSOR IVO BRAGA,180,"35,820.00"
BA,Estadual,CURACA,Urbana,EE - COLEGIO ESTADUAL JOAO MATOS,200,"40,440.00"
BA,Municipal,CURACA,Rural,ESC MUNICIPAL SAGRADA FAMILIA,55,"17,385.00"
BA,Municipal,CURACA,Rural,ESCOLA MUNICIPAL AGROVILA 08,53,"17,355.00"
BA,Municipal,CURACA,Rural,ESCOLA MUNICIPAL ANTONIO RIBEIRO DOS SANTOS,100,"31,020.00"
BA,Municipal,CURACA,Rural,ESCOLA MUNICIPAL APARECIDA DO NORTE,78,"17,295.00"
BA,Municipal,CURACA,Rural,ESCOLA MUNICIPAL BARNABE HIPOLITO DA CRUZ,229,"69,675.00"
BA,Municipal,CURACA,Urbana,ESCOLA MUNICIPAL CAMINHO DA CIDADANIA,160,"33,120.00"
BA,Municipal,CURACA,Urbana,ESCOLA MUNICIPAL CAMINHOS DO APRENDIZ,175,"28,260.00"
BA,Municipal,CURACA,Urbana,ESCOLA MUNICIPAL CHAPEUZINHO VERMELHO,150,"31,050.00"
BA,Municipal,CURACA,Urbana,ESCOLA MUNICIPAL CIRANDA DO SABER,271,"56,865.00"
BA,Municipal,CURACA,Rural,ESCOLA MUNICIPAL CORACAO DE JESUS,80,"24,240.00"
