ANO_REFERENCIA,UF_ESCOLA,MUNICIPIO_ESCOLA,ESFERA_GOVERNO,LOCALIZACAO_ESCOLA,INEP_ESCOLA,NOME_ESCOLA,ALUNADO,TOTAL_RECEBIDO_ADESAO,,,
2016,CE,FORTALEZA,Municipal,Urbana,23311614,ESCOLA MUNICIPAL TERTULIANO CAMBRAIA,90,R$ 11.466,0,,
2016,BA,SANTA RITA DE CASSIA,Municipal,Rural,29009430,ESCOLA MUNICIPAL TERTULIANA FRANCISCA GUEDES,47,R$ 17.265,0,,
2016,GO,APARECIDA DE GOIANIA,Municipal,Urbana,52031160,ESCOLA MUNICIPAL TERRA PROMETIDA,80,R$ 16.560,0,,
2016,PE,PETROLINA,Municipal,Rural,26425718,ESCOLA MUNICIPAL TERRA DA LIBERDADE,122,R$ 41.430,0,,
2016,PE,BOM JARDIM,Municipal,Urbana,26184940,ESCOLA MUNICIPAL TEREZINHABARBOSA DA COSTA E SILVA,200,R$ 13.800,0,,
2016,PE,IBIMIRIM,Municipal,Rural,26027160,ESCOLA MUNICIPAL TEREZINHA VIEIRA BEZERRA,120,R$ 20.952,0,,
2016,SE,SIMAO DIAS,Municipal,Urbana,28009630,ESCOLA MUNICIPAL TEREZINHA PIMENTEL DE CARVALHO,100,R$ 21.180,0,,
2016,RN,PENDENCIAS,Municipal,Urbana,24063622,ESCOLA MUNICIPAL TEREZINHA JUSTO,100,R$ 21.180,0,,
2016,CE,FORTALEZA,Municipal,Urbana,23257334,ESCOLA MUNICIPAL TEREZA D ANA,40,R$ 5.544,0,,
2016,BA,MONTE SANTO,Municipal,Rural,29992737,ESCOLA MUNICIPAL TEREZA ALVES DE ANDRADE,112,R$ 34.800,0,,
2016,PE,XEXEU,Municipal,Urbana,26155150,ESCOLA MUNICIPAL TERESINHA BARBOSA DA SILVA,130,R$ 28.350,0,,
2016,BA,CANDEIAS,Municipal,Urbana,29177057,ESCOLA MUNICIPAL TERCIA BORGES,150,R$ 31.050,0,,
2016,BA,TANQUE NOVO,Municipal,Urbana,29211310,ESCOLA MUNICIPAL TEOTONIO MARQUES,200,R$ 24.264,0,,
2016,BA,EUCLIDES DA CUNHA,Municipal,Urbana,29118719,ESCOLA MUNICIPAL TEOFILO PAIVA GUIMARAES,100,R$ 21.180,0,,
2016,BA,VITORIA DA CONQUISTA,Municipal,Rural,29278856,ESCOLA MUNICIPAL TEOFILO LEMOS,35,R$ 4.015,0,,
2016,BA,UBAIRA,Municipal,Rural,29427894,ESCOLA MUNICIPAL TEOFILA MARIA DE JESUS,20,R$ 2.020,0,,
2016,BA,BARRA DO CHOCA,Municipal,Urbana,29356598,ESCOLA MUNICIPAL TEODULO LEITE,120,R$ 23.880,0,,
2016,MG,SAO MIGUEL DO ANTA,Municipal,Rural,31279480,ESCOLA MUNICIPAL TEODORO SARAIVA DE OLIVEIRA,30,R$ 3.990,0,,
2016,PI,TERESINA,Municipal,Rural,22025146,ESCOLA MUNICIPAL TEODORO MACHADO COELHO,100,R$ 31.020,0,,
2016,PI,NAZARIA,Municipal,Rural,22025138,ESCOLA MUNICIPAL TEODORO CARVALHO FILHO,60,R$ 17.460,0,,
2016,BA,FILADELFIA,Municipal,Rural,29050960,ESCOLA MUNICIPAL TEODORO BENTO,112,R$ 34.800,0,,
2016,MG,BELO HORIZONTE,Municipal,Urbana,31003425,ESCOLA MUNICIPAL TENENTE MANOEL MAGALHAES PENIDO,200,R$ 40.440,0,,
2016,PE,BELO JARDIM,Municipal,Rural,26050609,ESCOLA MUNICIPAL TENENTE JOAO CORDEIRO,186,R$ 45.330,0,,
2016,PE,PETROLINA,Municipal,Rural,26036541,ESCOLA MUNICIPAL TENENTE JESSE,33,R$ 13.455,0,,
2016,BA,LAURO DE FREITAS,Municipal,Urbana,29178819,ESCOLA MUNICIPAL TENENTE GUSTAVO DOS SANTOS,150,R$ 31.050,0,,
2016,AM,ITACOATIARA,Municipal,Urbana,13084283,ESCOLA MUNICIPAL TENENTE GERALDO ROSSI CHARCHAR,300,R$ 59.700,0,,
2016,PE,ALAGOINHA,Municipal,Urbana,26049740,ESCOLA MUNICIPAL TENENTE DORGIVAL GALINDO,100,R$ 21.180,0,,
2016,GO,FIRMINOPOLIS,Municipal,Urbana,52029298,ESCOLA MUNICIPAL TEMPO INTEGRAL PROFESSORA CELIA RICARDO DOMINGUES DE ARAUJO,125,R$ 28.275,0,,
2016,BA,ANTONIO GONCALVES,Municipal,Rural,29048427,ESCOLA MUNICIPAL TELESPHORO MENEZES,29,R$ 10.515,0,,
2016,GO,GOIANIA,Municipal,Urbana,52036790,ESCOLA MUNICIPAL TARGINO DE AGUIAR,217,R$ 45.015,0,,
2016,BA,CAMPO ALEGRE DE LOURDES,Municipal,Rural,29018137,ESCOLA MUNICIPAL TAPAGEM,105,R$ 34.695,0,,
2016,PR,CURITIBA,Municipal,Urbana,41410645,ESCOLA MUNICIPAL TANIRA REGINA SCHMIDT - EDUCACAO INFANTIL E ENSINO FUNDAMENTAL,60,R$ 11.940,0,,
2016,BA,SANTA CRUZ CABRALIA,Municipal,Urbana,29327636,ESCOLA MUNICIPAL TANIA GUERRIERI,120,R$ 23.880,0,,
2016,RJ,RIO DAS FLORES,Municipal,Rural,33035202,ESCOLA MUNICIPAL TANGARA,22,R$ 10.410,0,,
2016,MG,BELO HORIZONTE,Municipal,Urbana,31003794,ESCOLA MUNICIPAL TANCREDO PHIDEAS GUIMARAES,225,R$ 47.535,0,,
2016,BA,ALAGOINHAS,Municipal,Urbana,29150981,ESCOLA MUNICIPAL TANCREDO NEVES,100,R$ 21.180,0,,
2016,BA,SANTO ESTEVAO,Municipal,Urbana,29109507,ESCOLA MUNICIPAL TANCREDO NEVES,80,R$ 16.560,0,,
2016,MG,SANTA VITORIA,Municipal,Urbana,31198633,ESCOLA MUNICIPAL TANCREDO NEVES,120,R$ 4.968,0,,
2016,MT,CONFRESA,Municipal,Rural,51018934,ESCOLA MUNICIPAL TANCREDO NEVES,72,R$ 24.120,0,,
2016,SC,IBIRAMA,Municipal,Urbana,42024153,ESCOLA MUNICIPAL TANCREDO NEVES,229,R$ 47.595,0,,
2016,TO,RIACHINHO,Municipal,Rural,17003393,ESCOLA MUNICIPAL TANCREDO NEVES,130,R$ 41.550,0,,
2016,BA,VALENCA,Municipal,Rural,29290945,ESCOLA MUNICIPAL TANCREDO DE ALMEIDA NEVES,31,R$ 3.995,0,,
2016,PE,SERRA TALHADA,Municipal,Urbana,26021625,ESCOLA MUNICIPAL TANCREDO DE ALMEIDA NEVES,100,R$ 21.180,0,,
2016,TO,BERNARDO SAYAO,Municipal,Rural,17042178,ESCOLA MUNICIPAL TANCREDO DE ALMEIDA NEVES,165,R$ 52.155,0,,
2016,CE,FORTALEZA,Municipal,Urbana,23077794,ESCOLA MUNICIPAL TAIS MARIA BEZERRA NOGUEIRA,160,R$ 19.872,0,,
2016,TO,RECURSOLANDIA,Municipal,Rural,17031362,ESCOLA MUNICIPAL TABOCAL,70,R$ 8.030,0,,
2016,PE,ALAGOINHA,Municipal,Urbana,26049716,ESCOLA MUNICIPAL TABELIAO RAUL GALINDO SOBRINHO,100,R$ 21.180,0,,
2016,PE,SERRA TALHADA,Municipal,Urbana,26021617,ESCOLA MUNICIPAL TABELIAO ANTONIO ALVES DE SOUSA,180,R$ 35.820,0,,
2016,RJ,ITAGUAI,Municipal,Rural,33162468,ESCOLA MUNICIPAL SYLVIA SOUZA SIQUINELI,147,R$ 45.405,0,,
2016,AL,MACEIO,Municipal,Urbana,27036324,ESCOLA MUNICIPAL SUZEL DANTAS,150,R$ 18.630,0,,
2016,AL,ATALAIA,Municipal,Urbana,27220125,ESCOLA MUNICIPAL SUZANA CRAVEIRO COSTA DE MEDEIROS,250,R$ 52.230,0,,
2016,PE,PAULISTA,Municipal,Urbana,26116618,ESCOLA MUNICIPAL SUSIE REGIS,200,R$ 40.440,0,,
2016,RJ,RESENDE,Municipal,Urbana,33031606,ESCOLA MUNICIPAL SURUBI,60,R$ 11.940,0,,
2016,BA,SANTA CRUZ DA VITORIA,Municipal,Urbana,29312590,ESCOLA MUNICIPAL STELA DALVA CORREIA E SILVA,100,R$ 16.440,0,,
2016,GO,CRISTALINA,Municipal,Rural,52046028,ESCOLA MUNICIPAL SOUZA LIMA,1200,R$ 209.520,0,,
2016,TO,PEDRO AFONSO,Municipal,Urbana,17039240,ESCOLA MUNICIPAL SOUSA AGUIAR,441,R$ 54.369,0,,
2016,GO,INHUMAS,Municipal,Urbana,52022811,ESCOLA MUNICIPAL SOSSEGO DA MAMAE,30,R$ 7.170,0,,
2016,TO,GUARAI,Municipal,Urbana,17013461,ESCOLA MUNICIPAL SOSSEGO DA MAMAE,300,R$ 59.700,0,,
2016,PE,RIBEIRAO,Municipal,Urbana,26102668,ESCOLA MUNICIPAL SONIA LUSTOSA,200,R$ 40.440,0,,
2016,PE,CASINHAS,Municipal,Rural,26065363,ESCOLA MUNICIPAL SOLON JERONIMO DE MELO,50,R$ 10.386,0,,
2016,BA,TEIXEIRA DE FREITAS,Municipal,Urbana,29451019,ESCOLA MUNICIPAL SOLIDARIEDADE,160,R$ 33.120,0,,
2016,RJ,ARARUAMA,Municipal,Rural,33027048,ESCOLA MUNICIPAL SOLEDADE,41,R$ 17.175,0,,
2016,MG,BELO HORIZONTE,Municipal,Urbana,31358614,ESCOLA MUNICIPAL SOLAR RUBI,375,R$ 66.870,0,,
2016,BA,LAURO DE FREITAS,Municipal,Urbana,29178800,ESCOLA MUNICIPAL SOLANGE COELHO,200,R$ 40.440,0,,
2016,GO,LUZIANIA,Municipal,Urbana,52048349,ESCOLA MUNICIPAL SOL NASCENTE PROFESSORA ILKA MEIRELES DE MATOS,100,R$ 21.180,0,,
2016,PI,TERESINA,Municipal,Rural,22024280,ESCOLA MUNICIPAL SOIM,70,R$ 8.030,0,,
2016,BA,CANDEIAS,Municipal,Urbana,29176344,ESCOLA MUNICIPAL SOCIAL CULTURAL CRISTA,100,R$ 21.180,0,,
2016,MG,BELO HORIZONTE,Municipal,Urbana,31219550,ESCOLA MUNICIPAL SOBRAL PINTO,225,R$ 47.535,0,,
2016,PE,CALUMBI,Municipal,Rural,26015854,ESCOLA MUNICIPAL SITIO VARZEA GRANDE I,33,R$ 13.455,0,,
2016,BA,LAMARAO,Municipal,Rural,29140412,ESCOLA MUNICIPAL SITIO SANTANA,55,R$ 17.385,0,,
2016,PE,RIACHO DAS ALMAS,Municipal,Rural,26060310,ESCOLA MUNICIPAL SITIO PENDENCIA,50,R$ 6.010,0,,
2016,PE,RIACHO DAS ALMAS,Municipal,Rural,26060701,ESCOLA MUNICIPAL SITIO PATOS,42,R$ 5.970,0,,
2016,PE,RIACHO DAS ALMAS,Municipal,Rural,26060434,ESCOLA MUNICIPAL SITIO GUARITAS,49,R$ 6.005,0,,
2016,PE,RECIFE,Municipal,Urbana,26136269,ESCOLA MUNICIPAL SITIO DO CEU,100,R$ 12.708,0,,
2016,PE,RECIFE,Municipal,Urbana,26170710,ESCOLA MUNICIPAL SITIO DO BERARDO,60,R$ 11.940,0,,
2016,PE,RIACHO DAS ALMAS,Municipal,Rural,26060302,ESCOLA MUNICIPAL SITIO CHICAO,45,R$ 5.985,0,,
2016,AL,VICOSA,Municipal,Rural,27025357,ESCOLA MUNICIPAL SITIO BOA VISTA,40,R$ 13.560,0,,
2016,BA,BOM JESUS DA LAPA,Municipal,Rural,29043417,ESCOLA MUNICIPAL SITIO,113,R$ 34.815,0,,
2016,BA,NOVA ITARANA,Municipal,Urbana,29457734,ESCOLA MUNICIPAL SINVAL GALVAO DE SOUZA,90,R$ 19.110,0,,
2016,CE,FORTALEZA,Municipal,Urbana,23233800,ESCOLA MUNICIPAL SINO PINHEIRO,120,R$ 14.328,0,,
2016,GO,NOVA GLORIA,Municipal,Urbana,52083225,ESCOLA MUNICIPAL SINHORINHA PADRE BASILIO,80,R$ 5.520,0,,
2016,PE,PAUDALHO,Municipal,Rural,26091526,ESCOLA MUNICIPAL SINHO BANDEIRA,105,R$ 34.695,0,,
2016,PI,BARRAS,Municipal,Urbana,22001611,ESCOLA MUNICIPAL SINHAZINHA CORREIA,125,R$ 28.275,0,,
2016,PE,BELEM DO SAO FRANCISCO,Municipal,Rural,26039605,ESCOLA MUNICIPAL SINFRONIO JOAQUIM DO NASCIMENTO,210,R$ 62.910,0,,
2016,BA,IRECE,Municipal,Urbana,29064040,ESCOLA MUNICIPAL SINESIA CALDEIRA BELA,110,R$ 23.730,0,,
2016,PE,TORITAMA,Municipal,Rural,26066211,ESCOLA MUNICIPAL SIMAO PEREIRA DAS NEVES,25,R$ 10.455,0,,
2016,PE,IBIMIRIM,Municipal,Rural,26027496,ESCOLA MUNICIPAL SIMAO IZIDIO DE SOUZA,20,R$ 2.020,0,,
2016,TO,BERNARDO SAYAO,Municipal,Rural,17011540,ESCOLA MUNICIPAL SIMAO ALVES DE MOURA,95,R$ 30.945,0,,
2016,BA,CAMACARI,Municipal,Urbana,29175992,ESCOLA MUNICIPAL SILVIO PEREIRA FRANCO,100,R$ 21.180,0,,
2016,AL,MAJOR ISIDORO,Municipal,Rural,27010520,ESCOLA MUNICIPAL SILVIO AMARAL,60,R$ 17.460,0,,
2016,PE,PASSIRA,Municipal,Rural,26070960,ESCOLA MUNICIPAL SILVINA MARCOLINO DE SOUZA,21,R$ 6.237,0,,
2016,BA,JEQUIE,Municipal,Rural,29228166,ESCOLA MUNICIPAL SILVIA VIEIRA,57,R$ 17.415,0,,
2016,BA,RIO REAL,Municipal,Urbana,29392462,ESCOLA MUNICIPAL SILVIA FONTES FARIA,63,R$ 16.305,0,,
2016,PB,CABEDELO,Municipal,Urbana,25125516,ESCOLA MUNICIPAL SILVANA OLIVEIRA PONTES,90,R$ 19.110,0,,
2016,RJ,GUAPIMIRIM,Municipal,Urbana,33157758,ESCOLA MUNICIPAL SILVA CRESPO,100,R$ 21.180,0,,
2016,GO,LUZIANIA,Municipal,Urbana,52048896,ESCOLA MUNICIPAL SILAS SANTOS JUNIOR,120,R$ 23.880,0,,
2016,PR,CURITIBA,Municipal,Urbana,41133552,ESCOLA MUNICIPAL SIDONIO MURALHA - EDUCACAO INFANTIL E ENSINO FUNDAMENTAL,160,R$ 33.120,0,,
2016,MS,RIO BRILHANTE,Municipal,Urbana,50019309,ESCOLA MUNICIPAL SIDNEY COELHO NOGUEIRA,40,R$ 1.656,0,,
2016,BA,TEIXEIRA DE FREITAS,Municipal,Urbana,29328225,ESCOLA MUNICIPAL SHENEIDER CORDEIRO CORREIA,100,R$ 21.180,0,,
2016,GO,CIDADE OCIDENTAL,Municipal,Urbana,52092119,ESCOLA MUNICIPAL SEVERINO TEOTONIO DA COSTA,120,R$ 19.080,0,,
2016,RN,CAICO,Municipal,Rural,24032328,ESCOLA MUNICIPAL SEVERINO PAULINO DE SOUZA,66,R$ 24.030,0,,
2016,PE,PAUDALHO,Municipal,Urbana,26091518,ESCOLA MUNICIPAL SEVERINO JOSE VALENTIM,80,R$ 16.560,0,,
2016,PE,BOM JARDIM,Municipal,Rural,26067536,ESCOLA MUNICIPAL SEVERINO CHAVES DA SILVA,134,R$ 41.610,0,,
2016,PE,JOAO ALFREDO,Municipal,Rural,26069130,ESCOLA MUNICIPAL SEVERINO BARBOSA DE FARIAS,26,R$ 10.470,0,,
2016,PE,JOAO ALFREDO,Municipal,Rural,26069040,ESCOLA MUNICIPAL SEVERINO ALEXANDRE DA CRUZ,50,R$ 17.310,0,,
2016,GO,CIDADE OCIDENTAL,Municipal,Urbana,52272354,ESCOLA MUNICIPAL SEVERIANO PEREIRA BRAGA,120,R$ 21.135,0,,
2016,BA,JOAO DOURADO,Municipal,Rural,29064597,ESCOLA MUNICIPAL SEVERIANO JOSE DE OLIVEIRA,60,R$ 17.460,0,,
2016,MA,TURIACU,Municipal,Rural,21069395,ESCOLA MUNICIPAL SEVERA MAFRA,119,R$ 34.905,0,,
2016,GO,LUZIANIA,Municipal,Urbana,52069087,ESCOLA MUNICIPAL SETOR NORTE MARAVILHA PROFESSOR BELIM,30,R$ 7.170,0,,
2016,BA,JUSSARA,Municipal,Rural,29065291,ESCOLA MUNICIPAL SETE DE SETEMBRO,40,R$ 13.560,0,,
2016,BA,RAFAEL JAMBEIRO,Municipal,Rural,29106737,ESCOLA MUNICIPAL SETE DE SETEMBRO,34,R$ 13.470,0,,
2016,BA,TEOFILANDIA,Municipal,Rural,29148421,ESCOLA MUNICIPAL SETE DE SETEMBRO,50,R$ 17.310,0,,
2016,PE,PETROLANDIA,Municipal,Urbana,26150964,ESCOLA MUNICIPAL SETE DE SETEMBRO,80,R$ 16.560,0,,
2016,RJ,CACHOEIRAS DE MACACU,Municipal,Rural,33044155,ESCOLA MUNICIPAL SETE DE SETEMBRO,80,R$ 24.240,0,,
2016,BA,SIMOES FILHO,Municipal,Urbana,29201772,ESCOLA MUNICIPAL SETE DE NOVEMBRO,125,R$ 28.275,0,,
2016,PE,AGRESTINA,Municipal,Urbana,26081571,ESCOLA MUNICIPAL SESQUICENTENARIO DA INDEPENDENCIA,100,R$ 21.180,0,,
2016,GO,APARECIDA DE GOIANIA,Municipal,Urbana,52085546,ESCOLA MUNICIPAL SERRA DAS AREIAS,120,R$ 23.880,0,,
2016,PE,RECIFE,Municipal,Urbana,26167808,ESCOLA MUNICIPAL SERRA DA PRATA,80,R$ 5.520,0,,
2016,MG,BELO HORIZONTE,Municipal,Urbana,31353752,ESCOLA MUNICIPAL SERGIO MIRANDA,300,R$ 59.700,0,,
2016,PI,FLORIANO,Municipal,Rural,22057358,ESCOLA MUNICIPAL SERGIO JOSE DE SOUSA,85,R$ 10.025,0,,
2016,PE,ARCOVERDE,Municipal,Rural,26025124,ESCOLA MUNICIPAL SERAFIM DE BRITO,20,R$ 4.068,0,,
2016,PI,TERESINA,Municipal,Rural,22025022,ESCOLA MUNICIPAL SERAFIM,29,R$ 3.985,0,,
2016,BA,BOM JESUS DA LAPA,Municipal,Rural,29043557,ESCOLA MUNICIPAL SENHORINHO BARBOSA DOS SANTOS,80,R$ 24.240,0,,
2016,BA,LAURO DE FREITAS,Municipal,Urbana,29178436,ESCOLA MUNICIPAL SENHORA VALENTINA SILVINA SANTOS,157,R$ 33.075,0,,
2016,BA,EUCLIDES DA CUNHA,Municipal,Rural,29118638,ESCOLA MUNICIPAL SENHORA SANTANA,80,R$ 24.240,0,,
2016,BA,MARAU,Municipal,Rural,29288231,ESCOLA MUNICIPAL SENHORA SANTANA,100,R$ 18.612,0,,
2016,BA,RIO REAL,Municipal,Rural,29154359,ESCOLA MUNICIPAL SENHORA SANTANA,66,R$ 24.030,0,,
2016,BA,ALAGOINHAS,Municipal,Rural,29151546,ESCOLA MUNICIPAL SENHOR DO BONFIM - BURI,28,R$ 10.500,0,,
2016,BA,CANSANCAO,Municipal,Urbana,29502209,ESCOLA MUNICIPAL SENHOR DO BONFIM,477,R$ 64.185,0,,
2016,BA,MALHADA,Municipal,Rural,29249635,ESCOLA MUNICIPAL SENHOR DO BONFIM,30,R$ 10.530,0,,
2016,BA,SANTALUZ,Municipal,Rural,29145066,ESCOLA MUNICIPAL SENHOR DO BONFIM,250,R$ 76.470,0,,
2016,BA,UAUA,Municipal,Rural,29363470,ESCOLA MUNICIPAL SENHOR DO BONFIM,107,R$ 34.725,0,,
2016,BA,JEREMOABO,Municipal,Urbana,29113385,ESCOLA MUNICIPAL SENHOR DO BOMFIM,34,R$ 9.150,0,,
2016,BA,MULUNGU DO MORRO,Municipal,Rural,29066344,ESCOLA MUNICIPAL SENHOR DO BOMFIM,64,R$ 14.400,0,,
2016,SE,ITABAIANINHA,Municipal,Rural,28022971,ESCOLA MUNICIPAL SENHOR DO BOMFIM,40,R$ 13.560,0,,
2016,SE,ESTANCIA,Municipal,Urbana,28024940,ESCOLA MUNICIPAL SENADORA MARIA DO CARMO ALVES,88,R$ 19.080,0,,
2016,MG,CORONEL FABRICIANO,Municipal,Urbana,31331228,ESCOLA MUNICIPAL SENADOR ZE ALENCAR,271,R$ 56.865,0,,
2016,AL,OLIVENCA,Municipal,Urbana,27011615,ESCOLA MUNICIPAL SENADOR TEOTONIO VILELA,80,R$ 16.560,0,,
2016,BA,GUANAMBI,Municipal,Urbana,29244870,ESCOLA MUNICIPAL SENADOR NILO COELHO,150,R$ 31.050,0,,
2016,MG,BELO HORIZONTE,Municipal,Urbana,31003417,ESCOLA MUNICIPAL SENADOR LEVINDO COELHO,325,R$ 66.795,0,,
2016,SE,ESTANCIA,Municipal,Urbana,28024451,ESCOLA MUNICIPAL SENADOR JULIO CESAR LEITE,300,R$ 59.700,0,,
2016,AM,PARINTINS,Municipal,Rural,13043099,ESCOLA MUNICIPAL SENADOR JOSE ESTEVES,24,R$ 10.440,0,,
2016,MS,SAO GABRIEL DO OESTE,Municipal,Rural,50004522,ESCOLA MUNICIPAL SENADOR FILINTO MULLER,89,R$ 16.785,0,,
2016,PR,CURITIBA,Municipal,Urbana,41389875,ESCOLA MUNICIPAL SENADOR ENEAS FARIA - EIEF,200,R$ 35.820,0,,
2016,GO,AGUAS LINDAS DE GOIAS,Municipal,Urbana,52284352,ESCOLA MUNICIPAL SENADOR EMIVAL RAMOS CAIADO,116,R$ 8.260,0,,
2016,MG,RIO CASCA,Municipal,Urbana,31129402,ESCOLA MUNICIPAL SENADOR CUPERTINO,80,R$ 5.520,0,,
2016,SC,JOINVILLE,Municipal,Urbana,42113261,ESCOLA MUNICIPAL SENADOR CARLOS GOMES DE OLIVEIRA,20,R$ 1.380,0,,
2016,GO,SENADOR CANEDO,Municipal,Urbana,52039447,ESCOLA MUNICIPAL SENADOR CANEDO,80,R$ 16.560,0,,
2016,BA,APORA,Municipal,Urbana,29332877,ESCOLA MUNICIPAL SENADOR ANTONIO CARLOS MAGALHAES,150,R$ 31.050,0,,
2016,BA,PLANALTO,Municipal,Urbana,29409195,ESCOLA MUNICIPAL SENADOR ANTONIO CARLOS MAGALHAES,60,R$ 11.940,0,,
2016,MA,DOM PEDRO,Municipal,Urbana,21127077,ESCOLA MUNICIPAL SENADOR ALEXANDRE COSTA,26,R$ 7.110,0,,
2016,GO,APARECIDA DE GOIANIA,Municipal,Urbana,52090604,ESCOLA MUNICIPAL SENADOR ALBINO GONCALVES BOAVENTURA,40,R$ 9.240,0,,
2016,GO,MAIRIPOTABA,Municipal,Urbana,52069117,ESCOLA MUNICIPAL SEMENTINHA DO FUTURO,40,R$ 9.240,0,,
2016,BA,ITABUNA,Municipal,Urbana,29306370,ESCOLA MUNICIPAL SEMENTEIRA,78,R$ 9.918,0,,
2016,AL,MACEIO,Municipal,Urbana,27224660,ESCOLA MUNICIPAL SELMA BANDEIRA,100,R$ 4.140,0,,
2016,CE,FORTALEZA,Municipal,Urbana,23547987,ESCOLA MUNICIPAL SECRETARIO PAULO PETROLA,120,R$ 14.328,0,,
2016,MG,BELO HORIZONTE,Municipal,Urbana,31003786,ESCOLA MUNICIPAL SECRETARIO HUMBERTO ALMEIDA,224,R$ 28.512,0,,
2016,MG,ARCOS,Municipal,Rural,31036005,ESCOLA MUNICIPAL SEBASTIAO TEIXEIRA BORGES,90,R$ 16.794,0,,
2016,MG,ITAMARATI DE MINAS,Municipal,Urbana,31318370,ESCOLA MUNICIPAL SEBASTIAO SALVIANO MARTINS,27,R$ 7.125,0,,
2016,BA,BOA NOVA,Municipal,Rural,29425379,ESCOLA MUNICIPAL SEBASTIAO RODRIGUES DOS SANTOS,80,R$ 17.295,0,,
2016,BA,CARAVELAS,Municipal,Rural,29317827,ESCOLA MUNICIPAL SEBASTIAO PEREIRA DOS SANTOS,178,R$ 34.920,0,,
2016,RN,DOUTOR SEVERIANO,Municipal,Rural,24083828,ESCOLA MUNICIPAL SEBASTIAO LEITE DA SILVA,116,R$ 27.915,0,,
2016,BA,VALENCA,Municipal,Rural,29394244,ESCOLA MUNICIPAL SEBASTIAO JOSE DE SANTANA,35,R$ 13.485,0,,
2016,PE,BELO JARDIM,Municipal,Urbana,26165511,ESCOLA MUNICIPAL SEBASTIAO JOSE DA SILVA,403,R$ 83.325,0,,
2016,MG,BELO HORIZONTE,Municipal,Urbana,31003409,ESCOLA MUNICIPAL SEBASTIAO GUILHERME DE OLIVEIRA,230,R$ 47.610,0,,
2016,PE,OROBO,Municipal,Rural,26070715,ESCOLA MUNICIPAL SEBASTIAO GOMES DA SILVA,147,R$ 45.405,0,,
2016,PE,JATAUBA,Municipal,Rural,26058170,ESCOLA MUNICIPAL SEBASTIAO GOMES,52,R$ 17.340,0,,
2016,PB,SAO JOSE DE PRINCESA,Municipal,Rural,25037170,ESCOLA MUNICIPAL SEBASTIAO FRANCISCO DOS SANTOS,55,R$ 17.385,0,,
2016,MG,BARBACENA,Municipal,Urbana,31212491,ESCOLA MUNICIPAL SEBASTIAO FRANCISCO DO VALE,30,R$ 7.170,0,,
2016,PE,TAQUARITINGA DO NORTE,Municipal,Rural,26066122,ESCOLA MUNICIPAL SEBASTIAO FERREIRA DE LIMA,20,R$ 6.780,0,,
2016,PE,VERTENTE DO LERIO,Municipal,Rural,26066521,ESCOLA MUNICIPAL SEBASTIAO ELEONOR,72,R$ 24.120,0,,
2016,BA,BOM JESUS DA SERRA,Municipal,Rural,29270049,ESCOLA MUNICIPAL SEBASTIAO DOS MILAGRES,50,R$ 17.310,0,,
2016,PB,PEDRAS DE FOGO,Municipal,Rural,25100785,ESCOLA MUNICIPAL SEBASTIAO DE FRANCA,35,R$ 13.485,0,,
2016,CE,FORTALEZA,Municipal,Urbana,23077468,ESCOLA MUNICIPAL SEBASTIAO DE ABREU,200,R$ 24.264,0,,
2016,RN,CAMPO REDONDO,Municipal,Rural,24070220,ESCOLA MUNICIPAL SEBASTIAO COSME DE ASSUNCAO,121,R$ 41.415,0,,
2016,RN,JANUARIO CICCO,Municipal,Urbana,24077089,ESCOLA MUNICIPAL SEBASTIAO CLEODON DE MEDEIROS,150,R$ 21.135,0,,
2016,TO,SANTA FE DO ARAGUAIA,Municipal,Rural,17048249,ESCOLA MUNICIPAL SEBASTIAO CHAVES,26,R$ 3.970,0,,
2016,GO,GOIANIA,Municipal,Urbana,52068773,ESCOLA MUNICIPAL SEBASTIAO ARANTES,180,R$ 23.640,0,,
2016,MG,UBERABA,Municipal,Rural,31165620,ESCOLA MUNICIPAL SEBASTIAO ANTONIO LEAL,20,R$ 6.780,0,,
2016,RN,JANUARIO CICCO,Municipal,Rural,24045713,ESCOLA MUNICIPAL SEBASTIAO ANTONIO DOS SANTOS,54,R$ 17.370,0,,
2016,RN,ACU,Municipal,Rural,24009598,ESCOLA MUNICIPAL SEBASTIAO ALVES MARTINS,37,R$ 13.515,0,,
2016,MG,BELO HORIZONTE,Municipal,Urbana,31003778,ESCOLA MUNICIPAL SEBASTIANA NOVAIS,262,R$ 54.810,0,,
2016,GO,ALEXANIA,Municipal,Urbana,52089118,ESCOLA MUNICIPAL SEBASTIANA MARIA DE JESUS,100,R$ 21.180,0,,
2016,BA,IBITIARA,Municipal,Rural,29397251,ESCOLA MUNICIPAL SEBASTIANA BRANDAO PEREIRA,36,R$ 13.500,0,,
2016,RN,CERRO CORA,Municipal,Urbana,24028657,ESCOLA MUNICIPAL SEBASTIANA ALVES NOGA,100,R$ 16.560,0,,
2016,CE,FORTALEZA,Municipal,Urbana,23077450,ESCOLA MUNICIPAL SEBASTIANA ALDIGUERI,120,R$ 14.328,0,,
2016,PE,CUSTODIA,Municipal,Rural,26135902,ESCOLA MUNICIPAL SAYONARA FEITOSA DA SILVA,90,R$ 27.990,0,,
2016,BA,BREJOLANDIA,Municipal,Rural,29007046,ESCOLA MUNICIPAL SARAFIM NERE DO PRADO,144,R$ 45.360,0,,
